,customer_city,customer_id,customer_state,customer_unique_id,customer_zip_code_prefix,freight_value,month,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_id,order_item_id,order_purchase_timestamp,order_status,payment_installments,payment_sequential,payment_type,payment_value,price,product_category_name_english,product_description_lenght,product_height_cm,product_id,product_length_cm,product_name_lenght,product_photos_qty,product_weight_g,product_width_cm,quantity,review_answer_timestamp,review_comment_message,review_comment_title,review_creation_date,review_id,review_score,seller_city,seller_id,seller_state,seller_zip_code_prefix,shipping_limit_date,timestamp,year
968,salvador,3d3cb9e12226eb6ec0e87ad38b0fcb82,BA,b97a913461d151c37812d11673125b52,41250,0.0,4,2018-04-24 17:37:20,2018-04-26 12:25:00,2018-05-16 17:28:36,2018-05-18 00:00:00,403a0fd88d423ef5d91893e2787c806f,1.0,2018-04-23 12:44:33,delivered,3.0,1.0,credit_card,106.9,106.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-21 16:17:54,No message,No title,2018-05-17 00:00:00,aff9abf75945e9d751e4d1ad4de9ad62,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-27 13:31:05,1524487473.0,2018
969,recife,1be6957e14f6abf03bda9e6529df876e,PE,e28e672b3d65f42d13df9f12ff523e35,51160,33.38,11,2017-11-29 18:10:31,2017-12-02 15:34:43,2018-01-08 15:50:32,2018-01-02 00:00:00,396f84886eb4046aa249fdf2aacf3994,1.0,2017-11-29 16:20:51,delivered,5.0,1.0,credit_card,166.38,133.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-01-04 12:54:49,"A entrega ainda não foi realizada,estava previsto para 02/01/2018,nem status de onde anda o produto eu tenho para acompanhar.",No title,2018-01-04 00:00:00,cdcece0cb8ec834e67d217c25ffe5b1f,2.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-12-05 18:10:31,1511972451.0,2017
970,sao paulo,c0f3b6a49e1ca142c8ce84a423f4ba72,SP,42398dee8f2098eec5579129cc1a6f5e,3805,9.26,11,2017-11-28 22:30:28,2017-12-01 15:39:04,2017-12-11 23:36:57,2017-12-12 00:00:00,5536d8682e25ee3f39ed444105996fee,1.0,2017-11-28 22:18:10,delivered,1.0,1.0,credit_card,142.26,133.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-12-13 11:04:16,No message,No title,2017-12-12 00:00:00,74b10850efab4ca8f88935ebc0a7a8d4,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-12-04 22:30:28,1511907490.0,2017
971,presidente prudente,1ea43911c7817ae202932454b9016329,SP,e1a14fee551f291b13c131b5c1527745,19023,0.0,4,2018-04-24 18:59:44,2018-04-24 17:17:58,2018-04-30 21:45:43,2018-05-16 00:00:00,60d1bad2dd9051ddf6155fa1965d5c72,1.0,2018-04-21 16:24:10,delivered,5.0,1.0,credit_card,106.9,106.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-02 18:45:46,No message,No title,2018-05-01 00:00:00,69ab968bf458ae6616330f627663905b,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-26 16:31:35,1524327850.0,2018
972,serrita,97172fa0d75aa231bb031e8d71b0f0a6,PE,a1ff98c0cff5e296934cecd951d3897c,56140,26.4,8,2017-08-10 22:10:15,2017-08-14 14:41:50,2017-09-21 11:54:14,2017-09-14 00:00:00,ae06ecd5e96edbfc44668e2cd8e0ff84,1.0,2017-08-10 21:56:13,delivered,9.0,1.0,credit_card,186.3,159.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-09-18 19:32:00,"Produto chegou com defeito na pulseira, entrei em contato pra fazer a troca e até agora não me responderam. Demorou pra chegar, e eu tive que fazer retirada nos correios, não entregaram em minha casa.",No title,2017-09-16 00:00:00,158a89db69834c539149d61f0e50cecf,3.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-08-16 22:10:15,1502402173.0,2017
973,sao paulo,96a7d07a2240060934473b67ab504430,SP,28be3bd4177073ca196b0102d98c362b,4895,16.56,11,2017-11-29 20:09:58,2017-12-02 15:42:47,2017-12-11 19:53:37,2017-12-21 00:00:00,ea2f9e46eaf5311b2a097a65699bac5c,1.0,2017-11-29 19:56:05,delivered,10.0,1.0,credit_card,149.56,133.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-12-13 01:36:10,No message,No title,2017-12-12 00:00:00,dbb52adff5270b88dd736a6f6a663c8c,2.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-12-05 20:09:58,1511985365.0,2017
974,sao paulo,9438a63c1d4be3c9a73c551d59804886,SP,c229a48608c20646daf2f81656093fb5,1243,12.64,6,2017-06-27 12:05:13,2017-06-28 11:58:09,2017-07-05 11:49:49,2017-07-19 00:00:00,fb77fb9a8fa0c429844158476ef8e5fa,1.0,2017-06-27 11:18:43,delivered,2.0,1.0,credit_card,175.64,163.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-07-06 19:15:40,No message,No title,2017-07-06 00:00:00,904520dcb5433f0257326df52d3e02cc,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-07-05 12:05:13,1498562323.0,2017
975,campo grande,2985a45ede6266a319c63f00edcf10c1,MS,a01276261f0936652b1b315f94104b38,79042,15.94,9,2017-09-06 09:44:03,2017-09-08 17:33:58,2017-09-18 22:22:23,2017-09-29 00:00:00,692db147c656a46d659c6615b8e429bb,1.0,2017-09-06 09:26:53,delivered,7.0,1.0,credit_card,185.84,169.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-09-20 13:12:40,No message,No title,2017-09-19 00:00:00,1361f2526717a11d86328a4638bcfe7e,3.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-09-13 09:44:03,1504690013.0,2017
976,fortaleza,4d3280f2dbfc1d6b631448e986a0123d,CE,57ec113f18471789b4c412b02c34368c,60170,0.0,4,2018-04-24 17:32:03,2018-04-27 13:12:00,2018-05-16 21:56:26,2018-05-28 00:00:00,0c7207c23f4eb8c3b374c9b6f11d75b7,1.0,2018-04-24 13:24:39,delivered,3.0,1.0,credit_card,117.9,117.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-20 11:46:10,"No prazo, como sempre!!!!!!!",Nota 1000,2018-05-17 00:00:00,0b824d2f68b4e1c93b7bd664285f1045,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-30 14:31:55,1524576279.0,2018
977,iracemapolis,d14c83d94088d39c39edfcd45bab137b,SP,265e5337c41b4ea994cd62f8a1ac26df,13495,12.62,7,2017-08-01 00:43:15,2017-08-03 16:33:38,2017-08-10 19:29:49,2017-08-18 00:00:00,bbcf00c96709a5a97e49bb661522fdd0,1.0,2017-07-31 23:06:38,delivered,7.0,1.0,credit_card,172.52,159.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-08-11 23:43:41,No message,No title,2017-08-11 00:00:00,30ffd0ff1fcf1cadc937f1e33419264c,3.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-08-07 00:43:15,1501542398.0,2017
978,santa barbara d'oeste,9039a6869b1432fabcc921c86c8ed4cb,SP,2a9c9f508e13aa83b70b744554866bae,13450,12.62,8,2017-08-29 20:30:15,2017-08-30 15:06:53,2017-09-04 23:32:59,2017-09-15 00:00:00,27193efa36420f91e43ee1e1d4416d2f,1.0,2017-08-29 20:08:34,delivered,8.0,1.0,credit_card,172.52,159.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-09-06 15:12:47,No message,No title,2017-09-05 00:00:00,da7cb6c5f9beb918f375f57e2b7f217c,4.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-09-04 20:30:15,1504037314.0,2017
979,divinopolis,83a9dfc5c36fe01ed1ca38f17e5d9d4a,MG,10d854c7717f3a3221fc2874b4084910,35500,15.87,8,2017-08-25 03:05:46,2017-08-25 18:04:14,2017-09-04 19:46:33,2017-09-18 00:00:00,b2399fdd417c653cc8011229c81b11be,1.0,2017-08-24 13:45:38,delivered,1.0,1.0,boleto,175.77,159.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-09-13 15:17:39,No message,No title,2017-09-05 00:00:00,2fead14974222c02dd04ba1ef5c19d31,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-08-31 03:05:46,1503582338.0,2017
980,rio de janeiro,b52b19c1578a99fe32770796105f0ab7,RJ,65223018eb7238dbae3ee0a681f5901c,22790,23.99,3,2018-03-12 17:09:59,2018-03-14 00:14:49,2018-04-20 22:58:26,2018-05-07 00:00:00,a4e4558822ee82b83d241adadffa42db,1.0,2018-03-12 16:45:07,delivered,4.0,1.0,credit_card,143.99,120.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-04-24 15:38:09,No message,No title,2018-04-21 00:00:00,2e68274aee3a8b6d5220e24adb56bad1,4.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-03-16 17:09:59,1520873107.0,2018
981,sao paulo,66e7c2bd54aca2f9dfed7187ef360506,SP,42398dee8f2098eec5579129cc1a6f5e,3805,12.47,9,2017-09-17 19:03:27,2017-09-18 18:22:29,2017-09-25 18:04:13,2017-10-04 00:00:00,d27c9535dfd56cfe107bc9eac1ac3e31,1.0,2017-09-17 18:47:24,delivered,1.0,1.0,credit_card,150.47,138.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-09-27 12:20:18,No message,No title,2017-09-26 00:00:00,02e1113952ee4bf035d552c3ebf65f67,4.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-09-21 19:03:27,1505674044.0,2017
982,pelotas,ebf4a394f95a53cf104a110b3ec5ac28,RS,c400e8b4b9b09c840845352f51bd9add,96030,0.0,4,2018-04-24 17:17:00,2018-04-26 12:25:00,2018-05-12 17:24:43,2018-05-28 00:00:00,26b47634ae036af085a067dddf95bd77,1.0,2018-04-23 15:41:37,delivered,3.0,1.0,credit_card,106.9,106.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-16 00:35:49,No message,No title,2018-05-13 00:00:00,f0d45a919c19e2baf255dcbf6626dc65,1.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-27 16:33:03,1524498097.0,2018
983,mairinque,81c41a9e63c59e933b90b72e8a65f1b3,SP,f30ba18c5ecb2b814dcbf77fedcbe195,18120,0.0,4,2018-04-17 21:52:10,2018-04-18 23:19:08,2018-04-23 14:09:04,2018-05-11 00:00:00,863f8a1edc6ce924bde60328b112c402,1.0,2018-04-17 20:35:57,delivered,1.0,1.0,debit_card,112.9,112.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-04-25 00:11:28,"Produto entregue antes do prazo, original e bem embalado! Estou apaixonada pelo meu relógio novo!",No title,2018-04-24 00:00:00,7be4bca7b6e426e0d5a853ec14088244,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-23 21:52:10,1523997357.0,2018
984,rio de janeiro,f1e536f71fb7f248fa9a25bbf15da79f,RJ,be99c4ce8cb688806f3db429a02193e7,20240,0.0,4,2018-04-24 19:24:50,2018-04-24 17:18:00,2018-05-08 17:47:43,2018-06-04 00:00:00,5ced629739c2b3247b4fcd4f0498c3bb,1.0,2018-04-20 18:41:27,delivered,4.0,1.0,credit_card,106.9,106.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-10 01:44:02,No message,No title,2018-05-09 00:00:00,0cc4f4c3d2fe780c607d7e183ce325e3,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-26 19:30:44,1524249687.0,2018
985,sao jose dos campos,b1a61930f7a035bc34f86f22eebed4ae,SP,e07ced752d77608fad5260c058e09266,12233,2.77,5,2018-05-15 20:56:09,2018-05-16 15:51:00,2018-05-18 00:42:32,2018-05-30 00:00:00,bccbe20275c5ca847160e9ca42aa220d,1.0,2018-05-15 20:36:18,delivered,4.0,1.0,credit_card,173.29,116.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-20 22:30:45,"Sem comentário , não recebi o relógio Cassio .",Não entregou produto,2018-05-19 00:00:00,c7972e9a74b8dea24b59f1a28a5307a2,1.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-05-18 20:56:09,1526416578.0,2018
986,fortaleza,0235a81a0447bcf8bbe8a59e960de5fc,CE,9fb1d9a8bc1e3c025d1761dbfe63da36,60325,26.22,9,2017-09-24 12:50:11,2017-09-28 12:55:36,2017-10-11 21:22:54,2017-10-26 00:00:00,2321c02e9006c158014df8d2e9b00225,1.0,2017-09-24 12:37:01,delivered,6.0,1.0,credit_card,161.12,134.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-10-14 19:44:58,O produto me foi entregue antes do prazo previsto e em perfeitas condições. Estou muito satisfeito.,No title,2017-10-12 00:00:00,a1f69eb81ba899b75caf1b8984486c3f,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-09-28 12:50:11,1506256621.0,2017
987,natal,d92a0146dec6700c8843c392da07a41e,RN,6ee5a0879c4bcd71bc0ae0352effd675,59067,43.34,11,2017-11-12 00:30:46,2017-11-16 12:28:55,2017-11-27 20:28:44,2017-12-13 00:00:00,0576822a11b3068cce2e3c8551e4e327,1.0,2017-11-12 00:07:59,delivered,3.0,1.0,credit_card,176.34,133.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-11-29 21:38:25,"O relógio aparenta ser de qualidade inferior aos relógios da marca Casio, e não veio com manual em português o que demonstra que é importado.",No title,2017-11-28 00:00:00,485681baed5c03c3a0df77ad0b46f86e,4.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-11-17 00:30:33,1510445279.0,2017
988,uberlandia,9332fab6aa1e64633f8da103639d51ef,MG,151df37be743c72ef08c3934db54d338,38411,0.0,5,2018-05-15 10:55:15,2018-05-16 12:33:00,2018-06-05 10:13:17,2018-06-05 00:00:00,aa447b34c5c14dc2b2dfe8fc943b0687,1.0,2018-05-15 10:08:10,delivered,1.0,1.0,credit_card,27.01,116.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,2,2018-06-06 13:46:54,No message,recomendo,2018-06-06 00:00:00,388fbf51a2737e85746be6da22543926,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-05-18 10:55:15,1526378890.0,2018
989,uberlandia,9332fab6aa1e64633f8da103639d51ef,MG,151df37be743c72ef08c3934db54d338,38411,0.0,5,2018-05-15 10:55:15,2018-05-16 12:33:00,2018-06-05 10:13:17,2018-06-05 00:00:00,aa447b34c5c14dc2b2dfe8fc943b0687,1.0,2018-05-15 10:08:10,delivered,1.0,2.0,voucher,89.89,116.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,2,2018-06-06 13:46:54,No message,recomendo,2018-06-06 00:00:00,388fbf51a2737e85746be6da22543926,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-05-18 10:55:15,1526378890.0,2018
990,rio de janeiro,0977ccfa0b60832ce18f226b73853918,RJ,c7f92ff58170af8b2f1aaaed398645b2,20031,15.87,7,2017-07-31 13:55:23,2017-08-03 18:03:16,2017-08-21 19:13:26,2017-08-22 00:00:00,bf0310bae1a889330a16496d6f7b8628,1.0,2017-07-31 13:43:10,delivered,2.0,1.0,credit_card,175.77,159.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-08-23 03:49:10,"O produto demorou um pouco a ser entregue, mas por culpa dos correios. A empresa enviou rápido e respondeu minha mensagem rapidamente. O produto veio certinho, lacrado. Recomendo a compra.",No title,2017-08-22 00:00:00,5721d936767869f948266b2ed8f59f62,4.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-08-04 13:55:23,1501508590.0,2017
991,mogi-guacu,76e17b3467f6f930eaa9a1ce94ecf27a,SP,fe8282f689a7aa3d630b7a37a439de01,13848,0.0,5,2018-05-16 16:31:25,2018-05-21 12:25:00,2018-05-25 00:44:24,2018-06-01 00:00:00,72520be5b5b4c32b2ada295436e4472e,1.0,2018-05-16 14:14:03,delivered,10.0,1.0,credit_card,116.9,116.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-27 22:04:28,"Produto absolutamente bem embalado e na caixa. Pelo preço achei q seria uma réplica, mas não é. Levei em uma relojoaria e o profissional me assegurou ser uma peça original como as q ele msm fornece.",Mais do que o esperado!,2018-05-25 00:00:00,8db14a011caa605764238c71d5e711c9,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-05-21 15:35:21,1526480043.0,2018
992,porto alegre,247a290f66ea274a4e123ba15e1b086c,RS,7b627f49e4baf01fba4645b2a681a356,91170,15.89,7,2017-07-21 19:15:12,2017-07-24 14:47:27,2017-08-28 19:46:34,2017-08-18 00:00:00,a7a423a542937b74dff48feaf2dd1126,1.0,2017-07-21 19:03:50,delivered,3.0,1.0,credit_card,178.89,163.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-08-20 16:12:13,Pedido já tinha um longo prazo para entrega e ainda atrasa. Produto não recebido ainda.,No title,2017-08-20 00:00:00,e5db1be774e0342f0998a113baf22db5,1.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-07-31 19:15:12,1500663830.0,2017
993,rio de janeiro,b5e852d38cb35637d6e92026a54bc952,RJ,a4ac3300d35270a6f46218702e1a36ba,20735,21.42,11,2017-11-29 12:19:01,2017-12-01 15:39:04,2018-01-03 18:09:00,2017-12-22 00:00:00,341d0ee42d08b192c88aaa1c360f97e9,1.0,2017-11-29 12:07:47,delivered,6.0,1.0,credit_card,154.42,133.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-12-26 04:13:58,No message,No title,2017-12-24 00:00:00,f68b9b4ca3dafbd2951d3cdbfacb2811,3.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-12-05 12:19:01,1511957267.0,2017
994,amaraji,a1961b2577837c6163adfd9e7c25e5a6,PE,afb54172646ce72488d6eac705f6f679,55515,0.0,4,2018-04-24 18:39:09,2018-04-27 13:12:00,2018-05-23 20:08:39,2018-06-04 00:00:00,dd6ac2e90734c89e307ce48401909367,1.0,2018-04-22 14:11:28,delivered,1.0,1.0,boleto,106.9,106.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-24 23:35:00,No message,No title,2018-05-24 00:00:00,10511489cc098be552a401c057b98ea3,4.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-30 04:31:36,1524406288.0,2018
995,sao paulo,66b679cff0894e89f043acfa612929e6,SP,d8900bc06c6eb99a617d768e5bbe6d39,5186,0.0,4,2018-04-24 19:28:58,2018-04-26 12:25:00,2018-05-02 19:37:46,2018-05-16 00:00:00,d5c8ece04dd0b02a4e72e1938194dd22,1.0,2018-04-22 23:54:37,delivered,3.0,1.0,credit_card,106.9,106.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-03 23:15:03,Estou muito satisfeita com a minha compra e com o recebimento do produto; dentro do prazo!,No title,2018-05-03 00:00:00,88b1ded591cdd8c4f48c5285c7599392,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-27 00:31:07,1524441277.0,2018
996,criciuma,89033ba7998b37943b20c5cb686c932c,SC,bad59ed5d157f95cf423c24ab662b85e,88801,0.0,4,2018-04-27 17:35:35,2018-05-02 12:26:00,2018-05-16 22:48:45,2018-05-29 00:00:00,b8ea12ebe7c677d3726c4740450c2682,1.0,2018-04-27 17:19:51,delivered,4.0,1.0,credit_card,117.9,117.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-21 13:59:47,muitos problemas na entrega do mesmo. não fui avisada sobre a entrega.,No title,2018-05-17 00:00:00,c82e20ab06764504caa5a5754ba2050a,1.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-05-04 17:35:35,1524849591.0,2018
997,sao paulo,9c898eec2f748dea3ca779b3301f15c7,SP,6dda411794c6d434e47d6af3c77586f1,4321,16.56,11,2017-11-10 22:27:07,2017-11-16 17:36:40,2017-11-20 17:25:27,2017-11-30 00:00:00,fa7de3e55c7d7ca3a98315decdc0d244,1.0,2017-11-10 22:06:25,delivered,5.0,1.0,credit_card,149.56,133.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-11-23 15:44:24,"Recomendo o produto e a loja, mas o relógio veio solto, o que me fez ter certeza de que não é original. Apesar disso, é perfeito e lindo.",No title,2017-11-21 00:00:00,183594bd8b26439051cf73b8d3ba1030,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-11-16 22:26:37,1510351585.0,2017
998,paulinia,5780a168faf734b101f279f284e6899d,SP,213ec8ba298317826010a85c0433f62e,13141,0.0,5,2018-05-19 09:55:11,2018-05-24 09:27:00,2018-05-28 15:52:35,2018-06-06 00:00:00,c2e858dea271d5346de79ab8859bc5d2,1.0,2018-05-19 09:43:12,delivered,2.0,1.0,credit_card,116.9,116.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-29 20:59:02,"Produto venho em ótimo estado 
Perfeitamente lacrado 
Chegou bem antes do prazo ! Recomendo ! ",Recomendo ! ,2018-05-29 00:00:00,6967a9b96d0bbf2ca6568c77eb71ed82,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-05-23 09:55:11,1526722992.0,2018
999,rio de janeiro,42b14764e9cf800aec2f02be2a085514,RJ,e8606b2433ed009a32f7a35dcbc84d83,20030,26.87,4,2018-04-02 01:35:15,2018-04-03 19:47:13,2018-04-12 14:59:47,2018-05-08 00:00:00,3527757627581376738f42de35c87935,1.0,2018-04-02 01:19:30,delivered,2.0,1.0,credit_card,139.77,112.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-04-15 19:52:14,No message,No title,2018-04-13 00:00:00,033f4f5a198782659fe9c15e3d301ee0,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-06 01:31:32,1522631970.0,2018
1000,sao paulo,e10b0382148f93e9b71137e85ff8bbe1,SP,10c6c8cb0586f9809642b6c8435f1cdc,5092,12.44,9,2017-09-26 15:35:14,2017-09-28 13:00:14,2017-10-03 21:44:05,2017-10-18 00:00:00,5d27ea6de8d9187a253180f20045dd3c,1.0,2017-09-26 15:18:21,delivered,6.0,1.0,credit_card,147.34,134.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2017-10-05 03:35:20,Adorei o Relógio muito bacana. Recomendo ,No title,2017-10-04 00:00:00,d6ddc72206c67e812f08c35141025c79,5.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-10-02 15:35:14,1506439101.0,2017
1001,goiania,84a810a852122f710a0ea08820feaf54,GO,44520c5174b581299269d07e0735b090,74815,26.92,3,2018-03-10 03:08:49,2018-03-12 16:18:33,2018-04-11 19:41:39,2018-04-04 00:00:00,cd2f69bee54086eeb259dc69de724245,1.0,2018-03-10 02:13:19,delivered,4.0,1.0,credit_card,146.92,120.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-04-06 13:14:05,No message,No title,2018-04-06 00:00:00,a645277e33792b2d9705682056ab26eb,1.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-03-15 02:31:06,1520647999.0,2018
1002,aragoiania,d2381384b32c3ea2127ff775858a3fea,GO,a286008b18cc3a9834fb353915dd059c,75360,0.0,4,2018-04-17 23:35:14,2018-04-18 23:18:29,2018-05-04 00:47:33,2018-05-18 00:00:00,2f2bc2963a401290d92ba5b49f52f98f,1.0,2018-04-17 23:20:44,delivered,5.0,1.0,credit_card,112.9,112.9,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,1,2018-05-05 12:41:12,Chegou minha encomenda como pedi no prazo certo obrigada! ,Eu recomendo a loja ,2018-05-04 00:00:00,7dddee441c54a5093ef0327614c0db63,4.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2018-04-23 23:35:14,1524007244.0,2018
1003,rio de janeiro,47fb4a430082767909a0bc89fa392fe4,RJ,6a234e9bf30fd5642195960a3a374c22,21330,21.42,11,2017-11-29 18:49:14,2017-12-02 15:34:44,2018-01-16 17:09:31,2017-12-27 00:00:00,d55cd104a6a05987a3b55d39c0e77995,1.0,2017-11-29 18:34:29,delivered,3.0,1.0,credit_card,308.84,133.0,watches_gifts,523.0,11.0,53b36df67ebb7c41585e8d54d6772e08,16.0,33.0,3.0,584.0,13.0,2,2017-12-29 11:20:17,"Há tempo estou entrando em contato com a lannister para informas que o status do produto é o mesmo desde do dia 02/12, eles pediram para aguardar a previsão , que seria 27/12. Continuo sem o produto",No title,2017-12-29 00:00:00,81b3d45fd350ffd436d8efdfd8e18866,1.0,guariba,4869f7a5dfa277a7dca6462dcf3b52b2,SP,14840.0,2017-12-05 18:49:14,1511980469.0,2017
